SiteID,Date Time,DO_conc,temp_F,Depth
TestLake,2018-08-02 22:00,6.6,70.2,3
TestLake,2018-08-02 23:00,6.88,70.27,3
TestLake,2018-08-03 00:00,6.78,70.3,3
TestLake,2018-08-03 01:00,6.6,70.2,3
TestLake,2018-08-03 02:00,6.56,70.27,3
TestLake,2018-08-03 03:00,6.84,70.34,3
TestLake,2018-08-03 04:00,6.91,70.27,3
TestLake,2018-08-03 05:00,6.8,70.16,3
TestLake,2018-08-03 06:00,6.86,70.05,3
TestLake,2018-08-03 07:00,6.55,69.98,3
TestLake,2018-08-03 08:00,6.51,69.98,3
TestLake,2018-08-03 09:00,6.72,69.98,3
TestLake,2018-08-03 10:00,6.7,69.98,3
TestLake,2018-08-03 11:00,6.71,69.98,3
TestLake,2018-08-03 12:00,6.53,69.94,3
TestLake,2018-08-03 13:00,6.89,69.91,3
TestLake,2018-08-03 14:00,6.91,70.05,3
TestLake,2018-08-03 15:00,6.54,69.84,3
TestLake,2018-08-03 16:00,6.74,69.87,3
TestLake,2018-08-03 17:00,6.82,69.94,3
TestLake,2018-08-03 18:00,6.81,70.2,3
TestLake,2018-08-03 19:00,6.78,70.27,3
TestLake,2018-08-03 20:00,6.68,70.2,3
TestLake,2018-08-03 21:00,6.92,70.52,3
TestLake,2018-08-03 22:00,6.86,70.48,3
TestLake,2018-08-03 23:00,6.77,70.41,3
TestLake,2018-08-04 00:00,6.78,70.27,3
TestLake,2018-08-04 01:00,6.72,70.16,3
TestLake,2018-08-04 02:00,6.67,70.05,3
TestLake,2018-08-04 03:00,6.52,69.98,3
TestLake,2018-08-04 04:00,6.37,69.91,3
TestLake,2018-08-04 05:00,6.33,69.84,3
TestLake,2018-08-04 06:00,6.42,69.76,3
TestLake,2018-08-04 07:00,6.36,69.69,3
TestLake,2018-08-04 08:00,6.33,69.62,3
TestLake,2018-08-04 09:00,6.57,69.58,3
TestLake,2018-08-04 10:00,6.51,69.58,3
TestLake,2018-08-04 11:00,6.53,69.58,3
TestLake,2018-08-04 12:00,6.59,69.58,3
TestLake,2018-08-04 13:00,6.72,69.62,3
TestLake,2018-08-04 14:00,6.91,69.76,3
TestLake,2018-08-04 15:00,6.72,69.84,3
TestLake,2018-08-04 16:00,6.76,69.87,3
TestLake,2018-08-04 17:00,6.81,69.91,3
TestLake,2018-08-04 18:00,6.73,69.91,3
TestLake,2018-08-04 19:00,6.88,69.98,3
TestLake,2018-08-04 20:00,6.89,70.02,3
TestLake,2018-08-04 21:00,6.86,70.09,3
TestLake,2018-08-04 22:00,6.88,70.16,3
TestLake,2018-08-04 23:00,6.79,70.12,3
TestLake,2018-08-05 00:00,6.74,70.05,3
TestLake,2018-08-05 01:00,6.63,70.02,3
TestLake,2018-08-05 02:00,6.75,69.98,3
TestLake,2018-08-05 03:00,6.68,69.94,3
TestLake,2018-08-05 04:00,6.7,69.87,3
TestLake,2018-08-05 05:00,6.71,69.84,3
TestLake,2018-08-05 06:00,6.76,69.76,3
TestLake,2018-08-05 07:00,6.87,69.76,3
TestLake,2018-08-05 08:00,6.98,69.76,3
TestLake,2018-08-05 09:00,6.78,69.76,3
TestLake,2018-08-05 10:00,6.78,69.76,3
TestLake,2018-08-05 11:00,6.74,69.76,3
TestLake,2018-08-05 12:00,6.92,69.8,3
TestLake,2018-08-05 13:00,6.98,69.84,3
TestLake,2018-08-05 14:00,7.05,69.91,3
TestLake,2018-08-05 15:00,7.08,69.98,3
TestLake,2018-08-05 16:00,7.34,71.46,3
TestLake,2018-08-05 17:00,7.46,72.07,3
TestLake,2018-08-05 18:00,7.61,72.14,3
TestLake,2018-08-05 19:00,7.47,71.96,3
TestLake,2018-08-05 20:00,7.35,71.85,3
TestLake,2018-08-05 21:00,7.33,71.89,3
TestLake,2018-08-05 22:00,7.07,71.64,3
TestLake,2018-08-05 23:00,6.99,71.31,3
TestLake,2018-08-06 00:00,7.17,71.49,3
TestLake,2018-08-06 01:00,7.05,71.6,3
TestLake,2018-08-06 02:00,6.9,71.42,3
TestLake,2018-08-06 03:00,6.96,71.31,3
TestLake,2018-08-06 04:00,6.94,71.17,3
TestLake,2018-08-06 05:00,6.93,70.99,3
TestLake,2018-08-06 06:00,6.88,70.92,3
TestLake,2018-08-06 07:00,6.81,70.74,3
TestLake,2018-08-06 08:00,6.92,70.63,3
TestLake,2018-08-06 09:00,6.89,70.63,3
TestLake,2018-08-06 10:00,6.89,70.56,3
TestLake,2018-08-06 11:00,6.82,70.63,3
TestLake,2018-08-06 12:00,6.75,70.66,3
TestLake,2018-08-06 13:00,6.96,70.84,3
TestLake,2018-08-06 14:00,6.92,70.81,3
TestLake,2018-08-06 15:00,6.99,70.88,3
TestLake,2018-08-06 16:00,7.28,70.95,3
TestLake,2018-08-06 17:00,6.92,70.52,3
TestLake,2018-08-06 18:00,6.93,70.56,3
TestLake,2018-08-06 19:00,6.94,70.27,3
TestLake,2018-08-06 20:00,7.05,70.27,3
TestLake,2018-08-06 21:00,6.92,70.2,3
TestLake,2018-08-06 22:00,7.8,70.05,3
TestLake,2018-08-06 23:00,7.91,70.12,3
TestLake,2018-08-07 00:00,7.85,70.16,3
TestLake,2018-08-07 01:00,7.91,70.27,3
TestLake,2018-08-07 02:00,8.16,70.27,3
TestLake,2018-08-07 03:00,8.27,70.38,3
TestLake,2018-08-07 04:00,8.13,70.27,3
TestLake,2018-08-07 05:00,8.23,70.2,3
TestLake,2018-08-07 06:00,8.13,70.09,3
TestLake,2018-08-07 07:00,8.1,70.02,3
TestLake,2018-08-07 08:00,8.04,70.02,3
TestLake,2018-08-07 09:00,8.15,70.05,3
TestLake,2018-08-07 10:00,8.02,70.09,3
TestLake,2018-08-07 11:00,8.02,70.09,3
TestLake,2018-08-07 12:00,8.22,70.16,3
TestLake,2018-08-07 13:00,8.19,70.12,3
TestLake,2018-08-07 14:00,8.19,70.09,3
TestLake,2018-08-07 15:00,8.19,70.09,3
TestLake,2018-08-07 16:00,8.03,70.09,3
TestLake,2018-08-07 17:00,8.2,70.12,3
TestLake,2018-08-07 18:00,8.25,70.16,3
TestLake,2018-08-07 19:00,8.15,70.16,3
TestLake,2018-08-07 20:00,8.23,70.16,3
TestLake,2018-08-07 21:00,8.19,70.2,3
TestLake,2018-08-07 22:00,8.43,70.41,3
TestLake,2018-08-07 23:00,8.55,70.41,3
TestLake,2018-08-08 00:00,8.56,70.45,3
TestLake,2018-08-08 01:00,8.48,70.48,3
TestLake,2018-08-08 02:00,8.58,70.52,3
TestLake,2018-08-08 03:00,8.46,70.52,3
TestLake,2018-08-08 04:00,8.57,70.63,3
TestLake,2018-08-08 05:00,8.49,70.88,3
TestLake,2018-08-08 06:00,7.99,71.02,3
TestLake,2018-08-08 07:00,7.97,71.06,3
TestLake,2018-08-08 08:00,7.76,70.88,3
TestLake,2018-08-08 09:00,7.63,70.56,3
TestLake,2018-08-08 10:00,8.22,70.52,3
TestLake,2018-08-08 11:00,8.27,70.59,3
TestLake,2018-08-08 12:00,8.25,70.52,3
TestLake,2018-08-08 13:00,8.28,70.52,3
TestLake,2018-08-08 14:00,8.37,70.77,3
TestLake,2018-08-08 15:00,8.28,70.81,3
TestLake,2018-08-08 16:00,8.53,71.1,3
TestLake,2018-08-08 17:00,8.42,71.17,3
TestLake,2018-08-08 18:00,8.77,72.1,3
TestLake,2018-08-08 19:00,8.72,72.18,3
TestLake,2018-08-08 20:00,8.69,72.07,3
TestLake,2018-08-08 21:00,8.21,70.99,3
TestLake,2018-08-08 22:00,8.19,71.1,3
TestLake,2018-08-08 23:00,7.95,70.7,3
TestLake,2018-08-09 00:00,7.84,70.56,3
TestLake,2018-08-09 01:00,7.82,70.56,3
TestLake,2018-08-09 02:00,7.77,70.38,3
TestLake,2018-08-09 03:00,7.63,70.38,3
TestLake,2018-08-09 04:00,7.52,70.41,3
TestLake,2018-08-09 05:00,7.53,70.34,3
TestLake,2018-08-09 06:00,7.78,70.23,3
TestLake,2018-08-09 07:00,7.66,70.2,3
TestLake,2018-08-09 08:00,7.47,70.23,3
TestLake,2018-08-09 09:00,7.47,70.27,3
TestLake,2018-08-09 10:00,7.65,70.52,3
TestLake,2018-08-09 11:00,7.49,70.45,3
TestLake,2018-08-09 12:00,7.23,70.09,3
TestLake,2018-08-09 13:00,7.4,70.2,3
TestLake,2018-08-09 14:00,7.46,70.23,3
TestLake,2018-08-09 15:00,7.4,70.12,3
TestLake,2018-08-09 16:00,7.55,70.27,3
TestLake,2018-08-09 17:00,7.41,70.05,3
TestLake,2018-08-09 18:00,7.66,70.38,3
TestLake,2018-08-09 19:00,7.95,70.77,3
TestLake,2018-08-09 20:00,8.26,71.06,3
TestLake,2018-08-09 21:00,8.13,71.02,3
TestLake,2018-08-09 22:00,7.93,70.63,3
TestLake,2018-08-09 23:00,7.97,70.41,3
TestLake,2018-08-10 00:00,7.63,70.41,3
TestLake,2018-08-10 01:00,7,70.45,3
TestLake,2018-08-10 02:00,7.78,70.81,3
TestLake,2018-08-10 03:00,7.69,70.63,3
TestLake,2018-08-10 04:00,7.51,70.34,3
TestLake,2018-08-10 05:00,7.45,70.16,3
TestLake,2018-08-10 06:00,7.43,70.2,3
TestLake,2018-08-10 07:00,7.16,70.09,3
TestLake,2018-08-10 08:00,7.45,70.34,3
TestLake,2018-08-10 09:00,7.44,70.41,3
TestLake,2018-08-10 10:00,7.5,70.52,3
TestLake,2018-08-10 11:00,7.44,70.66,3
TestLake,2018-08-10 12:00,7.54,70.45,3
TestLake,2018-08-10 13:00,7.77,70.66,3
TestLake,2018-08-10 14:00,8.22,71.46,3
TestLake,2018-08-10 15:00,8.52,71.92,3
TestLake,2018-08-10 16:00,8.62,72.61,3
TestLake,2018-08-10 17:00,8.75,73.04,3
TestLake,2018-08-10 18:00,8.75,73.62,3
TestLake,2018-08-10 19:00,8.82,73.94,3
TestLake,2018-08-10 20:00,8.79,74.05,3
TestLake,2018-08-10 21:00,8.27,74.05,3
TestLake,2018-08-10 22:00,7.11,70.45,3
TestLake,2018-08-10 23:00,7.05,71.6,3
TestLake,2018-08-11 00:00,7.41,71.56,3
TestLake,2018-08-11 01:00,7.32,71.28,3
TestLake,2018-08-11 02:00,6.26,70.02,3
TestLake,2018-08-11 03:00,6.01,69.91,3
TestLake,2018-08-11 04:00,6.25,69.94,3
TestLake,2018-08-11 05:00,6.6,70.12,3
TestLake,2018-08-11 06:00,6.66,70.09,3
TestLake,2018-08-11 07:00,6.94,70.09,3
TestLake,2018-08-11 08:00,6.92,70.12,3
TestLake,2018-08-11 09:00,7.35,70.09,3
TestLake,2018-08-11 10:00,7.42,70.09,3
TestLake,2018-08-11 11:00,6.97,70.16,3
TestLake,2018-08-11 12:00,7.05,70.2,3
TestLake,2018-08-11 13:00,7.05,70.23,3
TestLake,2018-08-11 14:00,7.05,70.16,3
TestLake,2018-08-11 15:00,7.11,70.12,3
TestLake,2018-08-11 16:00,6.93,69.94,3
TestLake,2018-08-11 17:00,6.97,70.02,3
TestLake,2018-08-11 18:00,7.11,69.98,3
TestLake,2018-08-11 19:00,7.25,70.12,3
TestLake,2018-08-11 20:00,7.45,70.2,3
TestLake,2018-08-11 21:00,7.45,70.27,3
TestLake,2018-08-11 22:00,7.41,70.23,3
TestLake,2018-08-11 23:00,7.49,70.34,3
TestLake,2018-08-12 00:00,7.81,70.63,3
TestLake,2018-08-12 01:00,7.32,70.74,3
TestLake,2018-08-12 02:00,7.57,70.45,3
TestLake,2018-08-12 03:00,7.64,70.34,3
TestLake,2018-08-12 04:00,7.03,70.41,3
TestLake,2018-08-12 05:00,6.92,70.23,3
TestLake,2018-08-12 06:00,7.06,70.23,3
TestLake,2018-08-12 07:00,7.49,70.66,3
TestLake,2018-08-12 08:00,7.67,70.95,3
TestLake,2018-08-12 09:00,7.61,70.74,3
TestLake,2018-08-12 10:00,7.28,70.59,3
TestLake,2018-08-12 11:00,7.18,70.56,3
TestLake,2018-08-12 12:00,6.97,70.48,3
TestLake,2018-08-12 13:00,7.29,70.77,3
TestLake,2018-08-12 14:00,7.35,70.92,3
TestLake,2018-08-12 15:00,7.25,71.24,3
TestLake,2018-08-12 16:00,7.07,70.74,3
TestLake,2018-08-12 17:00,7.29,71.06,3
TestLake,2018-08-12 18:00,7.33,70.95,3
TestLake,2018-08-12 19:00,7.4,71.24,3
TestLake,2018-08-12 20:00,7.51,72.07,3
TestLake,2018-08-12 21:00,7.79,72.9,3
TestLake,2018-08-12 22:00,7.79,73.18,3
TestLake,2018-08-12 23:00,7.98,73.54,3
TestLake,2018-08-13 00:00,6.91,71.56,3
TestLake,2018-08-13 01:00,6.64,71.13,3
TestLake,2018-08-13 02:00,6.54,71.06,3
TestLake,2018-08-13 03:00,6.91,71.71,3
TestLake,2018-08-13 04:00,6.81,71.49,3
TestLake,2018-08-13 05:00,7.06,72.21,3
TestLake,2018-08-13 06:00,7.04,72.18,3
TestLake,2018-08-13 07:00,7.13,73.8,3
TestLake,2018-08-13 08:00,7.41,73.22,3
TestLake,2018-08-13 09:00,7.75,73.26,3
TestLake,2018-08-13 10:00,8.46,74.44,3
TestLake,2018-08-13 11:00,8.58,74.77,3
TestLake,2018-08-13 12:00,8.55,74.48,3
TestLake,2018-08-13 13:00,8.6,74.77,3
TestLake,2018-08-13 14:00,8.67,75.31,3
TestLake,2018-08-13 15:00,8.69,75.56,3
TestLake,2018-08-13 16:00,8.68,75.63,3
TestLake,2018-08-13 17:00,8.64,75.52,3
TestLake,2018-08-13 18:00,8.58,75.38,3
TestLake,2018-08-13 19:00,8.54,74.84,3
TestLake,2018-08-13 20:00,8.37,74.3,3
TestLake,2018-08-13 21:00,8.4,74.88,3
TestLake,2018-08-13 22:00,8.19,74.34,3
TestLake,2018-08-13 23:00,8.18,74.37,3
TestLake,2018-08-14 00:00,8.18,74.37,3
TestLake,2018-08-14 01:00,8.36,75.09,3
TestLake,2018-08-14 02:00,8.3,75.09,3
TestLake,2018-08-14 03:00,8.22,75.06,3
TestLake,2018-08-14 04:00,6.81,73.62,3
TestLake,2018-08-14 05:00,7.04,72.28,3
TestLake,2018-08-14 06:00,7.2,72.28,3
TestLake,2018-08-14 07:00,7.46,72.25,3
TestLake,2018-08-14 08:00,7.65,73.76,3
TestLake,2018-08-14 09:00,7.9,73.83,3
TestLake,2018-08-14 10:00,8.17,74.41,3
TestLake,2018-08-14 11:00,8.17,74.34,3
TestLake,2018-08-14 12:00,8.32,74.48,3
TestLake,2018-08-14 13:00,8.37,74.59,3
TestLake,2018-08-14 14:00,8.38,74.73,3
TestLake,2018-08-14 15:00,8.42,74.84,3
TestLake,2018-08-14 16:00,8.45,75.06,3
TestLake,2018-08-14 17:00,8.52,75.09,3
TestLake,2018-08-14 18:00,8.45,75.09,3
TestLake,2018-08-14 19:00,8.48,75.13,3
TestLake,2018-08-14 20:00,7.81,74.34,3
TestLake,2018-08-14 21:00,8.21,73.8,3
TestLake,2018-08-14 22:00,8.06,73.51,3
TestLake,2018-08-14 23:00,7.98,73.4,3
TestLake,2018-08-15 00:00,7.98,74.01,3
TestLake,2018-08-15 01:00,8.01,74.23,3
TestLake,2018-08-15 02:00,8.04,74.08,3
TestLake,2018-08-15 03:00,7.7,73.98,3
TestLake,2018-08-15 04:00,7.9,73.83,3
TestLake,2018-08-15 05:00,7.04,73.72,3
TestLake,2018-08-15 06:00,7.6,73.65,3
TestLake,2018-08-15 07:00,7.91,73.54,3
TestLake,2018-08-15 08:00,7.89,73.47,3
TestLake,2018-08-15 09:00,8.03,73.47,3
TestLake,2018-08-15 10:00,8.08,73.47,3
TestLake,2018-08-15 11:00,7.89,73.36,3
TestLake,2018-08-15 12:00,8.1,73.36,3
TestLake,2018-08-15 13:00,8.08,73.36,3
TestLake,2018-08-15 14:00,8.13,73.4,3
TestLake,2018-08-15 15:00,8.14,73.4,3
TestLake,2018-08-15 16:00,8.14,73.33,3
TestLake,2018-08-15 17:00,8.13,73.33,3
TestLake,2018-08-15 18:00,8.07,73.33,3
TestLake,2018-08-15 19:00,8.15,73.4,3
TestLake,2018-08-15 20:00,8.14,73.4,3
TestLake,2018-08-15 21:00,8.25,73.54,3
TestLake,2018-08-15 22:00,8.39,73.69,3
TestLake,2018-08-15 23:00,7.13,73.36,3
TestLake,2018-08-16 00:00,6.73,72.72,3
TestLake,2018-08-16 01:00,5.91,73,3
TestLake,2018-08-16 02:00,6.96,73.22,3
TestLake,2018-08-16 03:00,7.45,73.18,3
TestLake,2018-08-16 04:00,7.83,73.29,3
TestLake,2018-08-16 05:00,7.73,73.36,3
TestLake,2018-08-16 06:00,7.55,73.44,3
TestLake,2018-08-16 07:00,7.81,73.54,3
TestLake,2018-08-16 08:00,7.78,73.51,3
TestLake,2018-08-16 09:00,8.03,73.47,3
TestLake,2018-08-16 10:00,8.12,73.51,3
TestLake,2018-08-16 11:00,8.22,73.54,3
TestLake,2018-08-16 12:00,8.27,73.62,3
TestLake,2018-08-16 13:00,8.42,73.62,3
TestLake,2018-08-16 14:00,8.46,73.62,3
TestLake,2018-08-16 15:00,8.33,73.54,3
TestLake,2018-08-16 16:00,8.39,73.54,3
TestLake,2018-08-16 17:00,8.3,73.51,3
TestLake,2018-08-16 18:00,8.27,73.51,3
TestLake,2018-08-16 19:00,7.88,73.22,3
TestLake,2018-08-16 20:00,7.89,73.11,3
TestLake,2018-08-16 21:00,7.83,73.08,3
TestLake,2018-08-16 22:00,7.94,73.26,3
TestLake,2018-08-16 23:00,8.08,73.51,3
TestLake,2018-08-17 00:00,8.04,73.44,3
TestLake,2018-08-17 01:00,6.46,73.08,3
TestLake,2018-08-17 02:00,6.58,73.11,3
TestLake,2018-08-17 03:00,7.68,72.93,3
TestLake,2018-08-17 04:00,6.9,72.86,3
TestLake,2018-08-17 05:00,7.32,73.11,3
TestLake,2018-08-17 06:00,7.72,72.97,3
TestLake,2018-08-17 07:00,7.84,72.75,3
TestLake,2018-08-17 08:00,7.75,72.68,3
TestLake,2018-08-17 09:00,7.66,72.79,3
TestLake,2018-08-17 10:00,7.81,72.82,3
TestLake,2018-08-17 11:00,7.76,72.86,3
TestLake,2018-08-17 12:00,7.81,72.97,3
TestLake,2018-08-17 13:00,7.76,72.86,3
TestLake,2018-08-17 14:00,7.63,72.72,3
TestLake,2018-08-17 15:00,7.71,72.9,3
TestLake,2018-08-17 16:00,8.34,73.36,3
TestLake,2018-08-17 17:00,8.26,73.62,3
TestLake,2018-08-17 18:00,8.08,73.83,3
TestLake,2018-08-17 19:00,7.91,73.51,3
TestLake,2018-08-17 20:00,7.58,73.04,3
TestLake,2018-08-17 21:00,7.68,73.22,3
TestLake,2018-08-17 22:00,7.7,73.54,3
TestLake,2018-08-17 23:00,7.5,73.15,3
TestLake,2018-08-18 00:00,7.41,73.15,3
TestLake,2018-08-18 01:00,7.23,73,3
TestLake,2018-08-18 02:00,6.74,72.57,3
TestLake,2018-08-18 03:00,7,72.82,3
TestLake,2018-08-18 04:00,7.44,73.04,3
TestLake,2018-08-18 05:00,7.41,73.65,3
TestLake,2018-08-18 06:00,7.63,74.48,3
TestLake,2018-08-18 07:00,8.1,74.55,3
TestLake,2018-08-18 08:00,8.1,74.48,3
TestLake,2018-08-18 09:00,7.82,74.3,3
TestLake,2018-08-18 10:00,8.13,74.34,3
TestLake,2018-08-18 11:00,8.22,74.26,3
TestLake,2018-08-18 12:00,8.31,74.26,3
TestLake,2018-08-18 13:00,8.35,74.3,3
TestLake,2018-08-18 14:00,8.33,74.26,3
TestLake,2018-08-18 15:00,8.39,74.37,3
TestLake,2018-08-18 16:00,8.45,74.55,3
TestLake,2018-08-18 17:00,8.46,74.7,3
TestLake,2018-08-18 18:00,8.56,74.66,3
TestLake,2018-08-18 19:00,8.61,74.77,3
TestLake,2018-08-18 20:00,8.58,74.98,3
TestLake,2018-08-18 21:00,8.55,74.98,3
TestLake,2018-08-18 22:00,8.09,74.91,3
TestLake,2018-08-18 23:00,8.59,74.77,3
TestLake,2018-08-19 00:00,8.58,74.7,3
TestLake,2018-08-19 01:00,8.5,74.62,3
TestLake,2018-08-19 02:00,8.43,74.48,3
TestLake,2018-08-19 03:00,8.18,74.44,3
TestLake,2018-08-19 04:00,8.03,74.37,3
TestLake,2018-08-19 05:00,8.13,74.3,3
TestLake,2018-08-19 06:00,8.24,74.26,3
TestLake,2018-08-19 07:00,8.18,74.23,3
TestLake,2018-08-19 08:00,8.18,74.12,3
TestLake,2018-08-19 09:00,8.19,74.05,3
TestLake,2018-08-19 10:00,8.3,74.05,3
TestLake,2018-08-19 11:00,8.03,74.05,3
TestLake,2018-08-19 12:00,8.19,74.08,3
TestLake,2018-08-19 13:00,8.08,74.05,3
TestLake,2018-08-19 14:00,8.2,74.05,3
TestLake,2018-08-19 15:00,8.09,74.05,3
TestLake,2018-08-19 16:00,8.22,74.05,3
TestLake,2018-08-19 17:00,8.24,74.12,3
TestLake,2018-08-19 18:00,8.34,74.16,3
TestLake,2018-08-19 19:00,8.2,74.08,3
TestLake,2018-08-19 20:00,8.21,74.05,3
TestLake,2018-08-19 21:00,8.13,73.94,3
TestLake,2018-08-19 22:00,8.08,73.83,3
TestLake,2018-08-19 23:00,7.86,73.54,3
TestLake,2018-08-20 00:00,7.59,73.33,3
TestLake,2018-08-20 01:00,7.25,73.22,3
TestLake,2018-08-20 02:00,7.42,73.15,3
TestLake,2018-08-20 03:00,7.62,73.04,3
TestLake,2018-08-20 04:00,7.64,72.93,3
TestLake,2018-08-20 05:00,7.34,72.82,3
TestLake,2018-08-20 06:00,7.53,72.68,3
TestLake,2018-08-20 07:00,7.39,72.64,3
TestLake,2018-08-20 08:00,7.26,72.61,3
TestLake,2018-08-20 09:00,7.6,72.57,3
TestLake,2018-08-20 10:00,7.4,72.61,3
TestLake,2018-08-20 11:00,7.49,72.57,3
TestLake,2018-08-20 12:00,7.57,72.57,3
TestLake,2018-08-20 13:00,7.51,72.57,3
TestLake,2018-08-20 14:00,7.6,72.64,3
TestLake,2018-08-20 15:00,7.81,72.75,3
TestLake,2018-08-20 16:00,7.84,72.79,3
TestLake,2018-08-20 17:00,7.78,72.75,3
TestLake,2018-08-20 18:00,7.72,72.79,3
TestLake,2018-08-20 19:00,7.9,72.86,3
TestLake,2018-08-20 20:00,7.87,72.79,3
TestLake,2018-08-20 21:00,7.99,72.72,3
TestLake,2018-08-20 22:00,7.94,72.64,3
TestLake,2018-08-20 23:00,8,72.54,3
TestLake,2018-08-21 00:00,7.33,72.46,3
TestLake,2018-08-21 01:00,6.89,72.39,3
TestLake,2018-08-21 02:00,7.16,72.39,3
TestLake,2018-08-21 03:00,6.86,72.32,3
TestLake,2018-08-21 04:00,6.42,72.25,3
TestLake,2018-08-21 05:00,6.81,72.18,3
TestLake,2018-08-21 06:00,7.26,72.1,3
TestLake,2018-08-21 07:00,7.03,72.07,3
TestLake,2018-08-21 08:00,7.63,72.03,3
TestLake,2018-08-21 09:00,7.14,72,3
TestLake,2018-08-21 10:00,7.85,71.96,3
TestLake,2018-08-21 11:00,7.77,72,3
TestLake,2018-08-21 12:00,7.81,72.03,3
TestLake,2018-08-21 13:00,7.86,72.03,3
TestLake,2018-08-21 14:00,8.04,72.07,3
TestLake,2018-08-21 15:00,8.17,72.43,3
TestLake,2018-08-21 16:00,8.2,72.5,3
TestLake,2018-08-21 17:00,8.16,72.5,3
TestLake,2018-08-21 18:00,8.19,72.5,3
TestLake,2018-08-21 19:00,8.19,72.46,3
TestLake,2018-08-21 20:00,8.08,72.32,3
TestLake,2018-08-21 21:00,7.86,72.25,3
TestLake,2018-08-21 22:00,7.82,72.14,3
TestLake,2018-08-21 23:00,7.87,72.03,3
TestLake,2018-08-22 00:00,7.61,72,3
TestLake,2018-08-22 01:00,7.61,71.89,3
TestLake,2018-08-22 02:00,7.83,71.74,3
TestLake,2018-08-22 03:00,7.95,71.6,3
TestLake,2018-08-22 04:00,7.75,71.42,3
TestLake,2018-08-22 05:00,7.71,71.35,3
TestLake,2018-08-22 06:00,7.59,71.24,3
TestLake,2018-08-22 07:00,7.46,71.13,3
TestLake,2018-08-22 08:00,7.52,71.02,3
TestLake,2018-08-22 09:00,7.71,71.06,3
TestLake,2018-08-22 10:00,7.81,71.06,3
TestLake,2018-08-22 11:00,7.85,71.13,3
TestLake,2018-08-22 12:00,7.9,71.17,3
TestLake,2018-08-22 13:00,8.01,71.28,3
TestLake,2018-08-22 14:00,8.04,71.35,3
TestLake,2018-08-22 15:00,8.1,71.46,3
TestLake,2018-08-22 16:00,8.15,71.56,3
TestLake,2018-08-22 17:00,8.24,71.64,3
TestLake,2018-08-22 18:00,8.21,71.6,3
TestLake,2018-08-22 19:00,8.13,71.64,3
TestLake,2018-08-22 20:00,8.19,71.64,3
TestLake,2018-08-22 21:00,8.03,71.53,3
TestLake,2018-08-22 22:00,8.13,71.46,3
TestLake,2018-08-22 23:00,8.27,71.42,3
TestLake,2018-08-23 00:00,8.27,71.38,3
TestLake,2018-08-23 01:00,8.18,71.28,3
TestLake,2018-08-23 02:00,8.19,71.2,3
TestLake,2018-08-23 03:00,8,71.1,3
TestLake,2018-08-23 04:00,7.96,70.92,3
TestLake,2018-08-23 05:00,7.84,70.81,3
TestLake,2018-08-23 06:00,7.82,70.7,3
TestLake,2018-08-23 07:00,7.69,70.63,3
TestLake,2018-08-23 08:00,7.79,70.52,3
TestLake,2018-08-23 09:00,7.78,70.48,3
TestLake,2018-08-23 10:00,7.73,70.45,3
TestLake,2018-08-23 11:00,7.76,70.3,3
TestLake,2018-08-23 12:00,7.84,70.45,3
TestLake,2018-08-23 13:00,7.82,70.45,3
TestLake,2018-08-23 14:00,7.95,70.59,3
TestLake,2018-08-23 15:00,8.04,70.99,3
TestLake,2018-08-23 16:00,8.02,70.92,3
TestLake,2018-08-23 17:00,8.18,71.2,3
TestLake,2018-08-23 18:00,8.09,71.28,3
TestLake,2018-08-23 19:00,8.02,71.28,3
TestLake,2018-08-23 20:00,8.03,71.31,3
TestLake,2018-08-23 21:00,8.05,71.2,3
TestLake,2018-08-23 22:00,8.01,71.13,3
TestLake,2018-08-23 23:00,7.98,71.13,3
TestLake,2018-08-24 00:00,7.41,71.06,3
TestLake,2018-08-24 01:00,7.48,71.02,3
TestLake,2018-08-24 02:00,7.25,70.95,3
TestLake,2018-08-24 03:00,7.62,70.95,3
TestLake,2018-08-24 04:00,7.64,70.95,3
TestLake,2018-08-24 05:00,7.79,70.95,3
TestLake,2018-08-24 06:00,7.69,70.88,3
TestLake,2018-08-24 07:00,7.66,70.84,3
TestLake,2018-08-24 08:00,7.72,70.81,3
TestLake,2018-08-24 09:00,7.69,70.77,3
TestLake,2018-08-24 10:00,7.72,70.77,3
TestLake,2018-08-24 11:00,7.45,70.74,3
TestLake,2018-08-24 12:00,7.42,70.59,3
TestLake,2018-08-24 13:00,7.57,70.74,3
TestLake,2018-08-24 14:00,7.95,70.84,3
TestLake,2018-08-24 15:00,7.62,70.74,3
TestLake,2018-08-24 16:00,7.39,70.52,3
TestLake,2018-08-24 17:00,6.56,70.09,3
TestLake,2018-08-24 18:00,7.06,70.38,3
TestLake,2018-08-24 19:00,7.15,70.48,3
TestLake,2018-08-24 20:00,7.64,70.59,3
TestLake,2018-08-24 21:00,7.8,70.66,3
TestLake,2018-08-24 22:00,7.71,70.59,3
TestLake,2018-08-24 23:00,7.58,70.52,3
TestLake,2018-08-25 00:00,7.52,70.45,3
TestLake,2018-08-25 01:00,7.39,70.38,3
TestLake,2018-08-25 02:00,7.14,70.3,3
TestLake,2018-08-25 03:00,7.23,70.3,3
TestLake,2018-08-25 04:00,7.02,70.3,3
TestLake,2018-08-25 05:00,7.2,70.3,3
TestLake,2018-08-25 06:00,7.1,70.27,3
TestLake,2018-08-25 07:00,7.17,70.27,3
