"Plot Title: Temp_DEP18_20312702_ELLIS1m"
"Date Time, GMT-04:00","Water Temp, °C (LGR S/N: 20312702)"
18/06/29 21:01:00,22.657
18/06/29 22:01:00,22.681
18/06/29 23:01:00,22.465
18/06/30 00:01:00,22.298
18/06/30 01:01:00,22.393
18/06/30 02:01:00,22.393
18/06/30 03:01:00,22.250
18/06/30 04:01:00,22.106
18/06/30 05:01:00,22.011
18/06/30 06:01:00,21.963
18/06/30 07:01:00,21.915
18/06/30 08:01:00,22.058
18/06/30 09:01:00,22.202
18/06/30 10:01:00,22.178
18/06/30 11:01:00,22.202
18/06/30 12:01:00,22.178
18/06/30 13:01:00,22.537
18/06/30 14:01:00,22.729
18/06/30 15:01:00,22.729
18/06/30 16:01:00,22.753
18/06/30 17:01:00,23.112
18/06/30 18:01:00,23.088
18/06/30 19:01:00,22.848
18/06/30 20:01:00,23.208
18/06/30 21:01:00,23.448
18/06/30 22:01:00,23.497
18/06/30 23:01:00,23.424
18/07/01 00:01:00,23.472
18/07/01 01:01:00,23.400
18/07/01 02:01:00,23.232
18/07/01 03:01:00,23.184
18/07/01 04:01:00,23.136
18/07/01 05:01:00,23.112
18/07/01 06:01:00,23.088
18/07/01 07:01:00,23.112
18/07/01 08:01:00,23.208
18/07/01 09:01:00,23.304
18/07/01 10:01:00,23.472
18/07/01 11:01:00,23.593
18/07/01 12:01:00,23.930
18/07/01 13:01:00,24.074
18/07/01 14:01:00,24.388
18/07/01 15:01:00,24.774
18/07/01 16:01:00,25.065
18/07/01 17:01:00,25.258
18/07/01 18:01:00,25.283
18/07/01 19:01:00,25.186
18/07/01 20:01:00,25.210
18/07/01 21:01:00,25.331
18/07/01 22:01:00,25.355
18/07/01 23:01:00,25.453
18/07/02 00:01:00,25.428
18/07/02 01:01:00,25.380
18/07/02 02:01:00,25.355
18/07/02 03:01:00,25.258
18/07/02 04:01:00,25.162
18/07/02 05:01:00,24.968
18/07/02 06:01:00,24.798
18/07/02 07:01:00,24.581
18/07/02 08:01:00,24.629
18/07/02 09:01:00,24.823
18/07/02 10:01:00,24.823
18/07/02 11:01:00,24.895
18/07/02 12:01:00,25.113
18/07/02 13:01:00,25.283
18/07/02 14:01:00,25.793
18/07/02 15:01:00,25.866
18/07/02 16:01:00,26.109
18/07/02 17:01:00,26.134
18/07/02 18:01:00,26.256
18/07/02 19:01:00,26.085
18/07/02 20:01:00,25.987
18/07/02 21:01:00,25.793
18/07/02 22:01:00,25.768
18/07/02 23:01:00,25.647
18/07/03 00:01:00,25.598
18/07/03 01:01:00,25.550
18/07/03 02:01:00,25.477
18/07/03 03:01:00,25.428
18/07/03 04:01:00,25.355
18/07/03 05:01:00,25.234
18/07/03 06:01:00,25.186
18/07/03 07:01:00,25.186
18/07/03 08:01:00,25.186
18/07/03 09:01:00,25.428
18/07/03 10:01:00,25.404
18/07/03 11:01:00,25.939
18/07/03 12:01:00,26.304
18/07/03 13:01:00,26.451
18/07/03 14:01:00,26.646
18/07/03 15:01:00,26.842
18/07/03 16:01:00,27.014
18/07/03 17:01:00,26.916
18/07/03 18:01:00,26.989
18/07/03 19:01:00,26.769
18/07/03 20:01:00,26.744
18/07/03 21:01:00,26.818
18/07/03 22:01:00,26.695
18/07/03 23:01:00,26.646
18/07/04 00:01:00,26.475
18/07/04 01:01:00,26.353
18/07/04 02:01:00,26.109
18/07/04 03:01:00,26.036
18/07/04 04:01:00,25.939
18/07/04 05:01:00,25.841
18/07/04 06:01:00,25.744
18/07/04 07:01:00,25.720
18/07/04 08:01:00,25.841
18/07/04 09:01:00,26.012
18/07/04 10:01:00,26.158
18/07/04 11:01:00,26.207
18/07/04 12:01:00,26.304
18/07/04 13:01:00,26.867
18/07/04 14:01:00,27.431
18/07/04 15:01:00,27.727
18/07/04 16:01:00,28.072
18/07/04 17:01:00,28.295
18/07/04 18:01:00,28.245
18/07/04 19:01:00,28.196
18/07/04 20:01:00,28.097
18/07/04 21:01:00,28.097
18/07/04 22:01:00,27.924
18/07/04 23:01:00,27.751
18/07/05 00:01:00,27.604
18/07/05 01:01:00,27.407
18/07/05 02:01:00,27.259
18/07/05 03:01:00,27.186
18/07/05 04:01:00,27.038
18/07/05 05:01:00,26.842
18/07/05 06:01:00,26.695
18/07/05 07:01:00,26.622
18/07/05 08:01:00,26.744
18/07/05 09:01:00,27.014
18/07/05 10:01:00,27.087
18/07/05 11:01:00,27.308
18/07/05 12:01:00,27.579
18/07/05 13:01:00,27.850
18/07/05 14:01:00,28.023
18/07/05 15:01:00,28.419
18/07/05 16:01:00,28.518
18/07/05 17:01:00,28.965
18/07/05 18:01:00,28.791
18/07/05 19:01:00,28.766
18/07/05 20:01:00,28.617
18/07/05 21:01:00,28.468
18/07/05 22:01:00,28.394
18/07/05 23:01:00,28.345
18/07/06 00:01:00,28.196
18/07/06 01:01:00,28.048
18/07/06 02:01:00,27.974
18/07/06 03:01:00,27.801
18/07/06 04:01:00,27.677
18/07/06 05:01:00,27.604
18/07/06 06:01:00,27.579
18/07/06 07:01:00,27.481
18/07/06 08:01:00,27.333
18/07/06 09:01:00,27.210
18/07/06 10:01:00,27.186
18/07/06 11:01:00,27.112
18/07/06 12:01:00,27.112
18/07/06 13:01:00,26.989
18/07/06 14:01:00,26.891
18/07/06 15:01:00,26.622
18/07/06 16:01:00,26.744
18/07/06 17:01:00,26.134
18/07/06 18:01:00,25.817
18/07/06 19:01:00,25.744
18/07/06 20:01:00,25.307
18/07/06 21:01:00,24.992
18/07/06 22:01:00,24.750
18/07/06 23:01:00,24.532
18/07/07 00:01:00,24.267
18/07/07 01:01:00,24.098
18/07/07 02:01:00,23.905
18/07/07 03:01:00,23.713
18/07/07 04:01:00,23.497
18/07/07 05:01:00,23.352
18/07/07 06:01:00,23.208
18/07/07 07:01:00,23.088
18/07/07 08:01:00,23.040
18/07/07 09:01:00,23.064
18/07/07 10:01:00,23.088
18/07/07 11:01:00,23.160
18/07/07 12:01:00,23.232
18/07/07 13:01:00,23.352
18/07/07 14:01:00,23.497
18/07/07 15:01:00,23.641
18/07/07 16:01:00,23.833
18/07/07 17:01:00,23.857
18/07/07 18:01:00,23.833
18/07/07 19:01:00,23.833
18/07/07 20:01:00,23.737
18/07/07 21:01:00,23.641
18/07/07 22:01:00,23.593
18/07/07 23:01:00,23.497
18/07/08 00:01:00,23.400
18/07/08 01:01:00,23.304
18/07/08 02:01:00,23.184
18/07/08 03:01:00,23.064
18/07/08 04:01:00,22.944
18/07/08 05:01:00,22.848
18/07/08 06:01:00,22.800
18/07/08 07:01:00,22.776
18/07/08 08:01:00,22.872
18/07/08 09:01:00,23.016
18/07/08 10:01:00,23.208
18/07/08 11:01:00,23.304
18/07/08 12:01:00,23.328
18/07/08 13:01:00,23.593
18/07/08 14:01:00,23.833
18/07/08 15:01:00,24.074
18/07/08 16:01:00,24.267
18/07/08 17:01:00,24.315
18/07/08 18:01:00,24.267
18/07/08 19:01:00,24.291
18/07/08 20:01:00,24.122
18/07/08 21:01:00,24.026
18/07/08 22:01:00,23.905
18/07/08 23:01:00,23.809
18/07/09 00:01:00,23.689
18/07/09 01:01:00,23.617
18/07/09 02:01:00,23.545
18/07/09 03:01:00,23.424
18/07/09 04:01:00,23.376
18/07/09 05:01:00,23.304
18/07/09 06:01:00,23.232
18/07/09 07:01:00,23.256
18/07/09 08:01:00,23.304
18/07/09 09:01:00,23.352
18/07/09 10:01:00,23.569
18/07/09 11:01:00,23.737
18/07/09 12:01:00,23.857
18/07/09 13:01:00,24.050
18/07/09 14:01:00,24.315
18/07/09 15:01:00,24.605
18/07/09 16:01:00,24.847
18/07/09 17:01:00,25.016
18/07/09 18:01:00,25.040
18/07/09 19:01:00,24.992
18/07/09 20:01:00,24.823
18/07/09 21:01:00,24.895
18/07/09 22:01:00,24.992
18/07/09 23:01:00,24.847
18/07/10 00:01:00,24.726
18/07/10 01:01:00,24.605
18/07/10 02:01:00,24.532
18/07/10 03:01:00,24.436
18/07/10 04:01:00,24.363
18/07/10 05:01:00,24.291
18/07/10 06:01:00,24.219
18/07/10 07:01:00,24.146
18/07/10 08:01:00,24.195
18/07/10 09:01:00,24.243
18/07/10 10:01:00,24.363
18/07/10 11:01:00,24.388
18/07/10 12:01:00,24.532
18/07/10 13:01:00,24.557
18/07/10 14:01:00,24.871
18/07/10 15:01:00,25.065
18/07/10 16:01:00,24.750
18/07/10 17:01:00,24.847
18/07/10 18:01:00,24.944
18/07/10 19:01:00,25.040
18/07/10 20:01:00,24.895
18/07/10 21:01:00,24.702
18/07/10 22:01:00,24.484
18/07/10 23:01:00,24.339
18/07/11 00:01:00,24.171
18/07/11 01:01:00,24.026
18/07/11 02:01:00,23.881
18/07/11 03:01:00,23.785
18/07/11 04:01:00,23.713
18/07/11 05:01:00,23.593
18/07/11 06:01:00,23.472
18/07/11 07:01:00,23.424
18/07/11 08:01:00,23.400
18/07/11 09:01:00,23.448
18/07/11 10:01:00,23.641
18/07/11 11:01:00,23.905
18/07/11 12:01:00,24.074
18/07/11 13:01:00,24.315
18/07/11 14:01:00,24.532
18/07/11 15:01:00,24.629
18/07/11 16:01:00,24.774
18/07/11 17:01:00,25.040
18/07/11 18:01:00,24.919
18/07/11 19:01:00,24.871
18/07/11 20:01:00,24.653
18/07/11 21:01:00,24.460
18/07/11 22:01:00,24.363
18/07/11 23:01:00,24.171
18/07/12 00:01:00,24.026
18/07/12 01:01:00,23.857
18/07/12 02:01:00,23.737
18/07/12 03:01:00,23.617
18/07/12 04:01:00,23.521
18/07/12 05:01:00,23.448
18/07/12 06:01:00,23.352
18/07/12 07:01:00,23.304
18/07/12 08:01:00,23.328
18/07/12 09:01:00,23.376
18/07/12 10:01:00,23.472
18/07/12 11:01:00,23.617
18/07/12 12:01:00,23.737
18/07/12 13:01:00,23.785
18/07/12 14:01:00,23.905
18/07/12 15:01:00,23.930
18/07/12 16:01:00,24.122
18/07/12 17:01:00,24.291
18/07/12 18:01:00,24.267
18/07/12 19:01:00,24.315
18/07/12 20:01:00,24.291
18/07/12 21:01:00,24.195
18/07/12 22:01:00,24.002
18/07/12 23:01:00,23.857
18/07/13 00:01:00,23.737
18/07/13 01:01:00,23.641
18/07/13 02:01:00,23.497
18/07/13 03:01:00,23.400
18/07/13 04:01:00,23.280
18/07/13 05:01:00,23.160
18/07/13 06:01:00,23.112
18/07/13 07:01:00,23.112
18/07/13 08:01:00,23.160
18/07/13 09:01:00,23.208
18/07/13 10:01:00,23.280
18/07/13 11:01:00,23.448
18/07/13 12:01:00,23.545
18/07/13 13:01:00,23.954
18/07/13 14:01:00,23.930
18/07/13 15:01:00,24.026
18/07/13 16:01:00,24.412
18/07/13 17:01:00,24.581
18/07/13 18:01:00,24.774
18/07/13 19:01:00,24.847
18/07/13 20:01:00,24.726
18/07/13 21:01:00,24.412
18/07/13 22:01:00,24.291
18/07/13 23:01:00,24.098
18/07/14 00:01:00,23.930
18/07/14 01:01:00,23.857
18/07/14 02:01:00,23.737
18/07/14 03:01:00,23.617
18/07/14 04:01:00,23.472
18/07/14 05:01:00,23.352
18/07/14 06:01:00,23.304
18/07/14 07:01:00,23.328
18/07/14 08:01:00,23.328
18/07/14 09:01:00,23.256
18/07/14 10:01:00,23.208
18/07/14 11:01:00,23.256
18/07/14 12:01:00,23.184
18/07/14 13:01:00,23.184
18/07/14 14:01:00,23.136
18/07/14 15:01:00,23.064
18/07/14 16:01:00,23.016
18/07/14 17:01:00,22.992
18/07/14 18:01:00,22.944
18/07/14 19:01:00,22.872
18/07/14 20:01:00,22.800
18/07/14 21:01:00,22.753
18/07/14 22:01:00,22.705
18/07/14 23:01:00,22.633
18/07/15 00:01:00,22.585
18/07/15 01:01:00,22.513
18/07/15 02:01:00,22.465
18/07/15 03:01:00,22.393
18/07/15 04:01:00,22.321
18/07/15 05:01:00,22.274
18/07/15 06:01:00,22.226
18/07/15 07:01:00,22.202
18/07/15 08:01:00,22.250
18/07/15 09:01:00,22.178
18/07/15 10:01:00,22.154
18/07/15 11:01:00,22.130
18/07/15 12:01:00,22.202
18/07/15 13:01:00,22.489
18/07/15 14:01:00,22.561
18/07/15 15:01:00,22.465
18/07/15 16:01:00,22.657
18/07/15 17:01:00,23.160
18/07/15 18:01:00,22.872
18/07/15 19:01:00,23.040
18/07/15 20:01:00,23.064
18/07/15 21:01:00,23.112
18/07/15 22:01:00,22.992
18/07/15 23:01:00,22.944
18/07/16 00:01:00,22.824
18/07/16 01:01:00,22.729
18/07/16 02:01:00,22.633
18/07/16 03:01:00,22.537
18/07/16 04:01:00,22.417
18/07/16 05:01:00,22.298
18/07/16 06:01:00,22.226
18/07/16 07:01:00,22.178
18/07/16 08:01:00,22.250
18/07/16 09:01:00,22.393
18/07/16 10:01:00,22.513
18/07/16 11:01:00,22.633
18/07/16 12:01:00,22.872
18/07/16 13:01:00,23.064
18/07/16 14:01:00,23.352
18/07/16 15:01:00,24.098
18/07/16 16:01:00,24.484
18/07/16 17:01:00,24.339
18/07/16 18:01:00,24.146
18/07/16 19:01:00,24.363
18/07/16 20:01:00,23.617
18/07/16 21:01:00,24.074
18/07/16 22:01:00,24.774
18/07/16 23:01:00,24.726
18/07/17 00:01:00,24.557
18/07/17 01:01:00,24.412
18/07/17 02:01:00,24.195
18/07/17 03:01:00,24.146
18/07/17 04:01:00,24.050
18/07/17 05:01:00,24.002
18/07/17 06:01:00,23.905
18/07/17 07:01:00,23.809
18/07/17 08:01:00,23.617
18/07/17 09:01:00,23.641
18/07/17 10:01:00,23.689
18/07/17 11:01:00,23.761
18/07/17 12:01:00,23.713
18/07/17 13:01:00,23.713
18/07/17 14:01:00,23.737
18/07/17 15:01:00,23.737
18/07/17 16:01:00,23.737
18/07/17 17:01:00,23.617
18/07/17 18:01:00,23.665
18/07/17 19:01:00,23.689
18/07/17 20:01:00,23.448
18/07/17 21:01:00,23.256
18/07/17 22:01:00,23.376
18/07/17 23:01:00,23.328
18/07/18 00:01:00,23.208
18/07/18 01:01:00,23.112
18/07/18 02:01:00,22.968
18/07/18 03:01:00,22.872
18/07/18 04:01:00,22.753
18/07/18 05:01:00,22.585
18/07/18 06:01:00,22.489
18/07/18 07:01:00,22.441
18/07/18 08:01:00,22.465
18/07/18 09:01:00,22.489
18/07/18 10:01:00,22.609
18/07/18 11:01:00,22.753
18/07/18 12:01:00,22.776
18/07/18 13:01:00,22.848
18/07/18 14:01:00,22.944
18/07/18 15:01:00,23.064
18/07/18 16:01:00,23.112
18/07/18 17:01:00,23.160
18/07/18 18:01:00,23.112
18/07/18 19:01:00,23.064
