SiteID,Date,Time,Date.Time,Water.Temp.C,Air.LoggerID,Air.RowID,Air.Temp.C,Water.P.psi,Air.BP.psi,Sensor.Depth.ft,Water.LoggerID,Water.RowID,Flag.Date.Time,Flag.Water.Temp.C,Flag.Air.Temp.C,Flag.Water.P.psi,Flag.Air.BP.psi,Flag.Sensor.Depth.ft,Month,Day,Year,Flag.Gross.Water.Temp.C,Flag.Spike.Water.Temp.C,Flag.RoC.Water.Temp.C,Flag.Flat.Water.Temp.C,Flag.Gross.Air.Temp.C,Flag.Spike.Air.Temp.C,Flag.RoC.Air.Temp.C,Flag.Flat.Air.Temp.C,Flag.Gross.Water.P.psi,Flag.Spike.Water.P.psi,Flag.RoC.Water.P.psi,Flag.Flat.Water.P.psi,Flag.Gross.Air.BP.psi,Flag.Spike.Air.BP.psi,Flag.RoC.Air.BP.psi,Flag.Flat.Air.BP.psi,Flag.Gross.Sensor.Depth.ft,Flag.Spike.Sensor.Depth.ft,Flag.RoC.Sensor.Depth.ft,Flag.Flat.Sensor.Depth.ft,Comment.MOD.Date.Time,RAW.Date.Time,Comment.MOD.Water.Temp.C,RAW.Water.Temp.C,Comment.MOD.Air.Temp.C,RAW.Air.Temp.C,Comment.MOD.Water.P.psi,RAW.Water.P.psi,Comment.MOD.Air.BP.psi,RAW.Air.BP.psi,Comment.MOD.Sensor.Depth.ft,RAW.Sensor.Depth.ft
DOW04055002,2015-09-01,03:00:00,2015-09-01 03:00:00,19.377,9727221,27,18.616,14.3296,14.2201,0.253,10229543,27,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 03:00:00,,19.377,,18.616,,14.3296,,14.2201,,0.253
DOW04055002,2015-09-01,03:30:00,2015-09-01 03:30:00,19.282,9727221,28,18.426,14.3267,14.2217,0.243,10229543,28,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 03:30:00,,19.282,,18.426,,14.3267,,14.2217,,0.243
DOW04055002,2015-09-01,04:00:00,2015-09-01 04:00:00,19.282,9727221,29,18.426,14.329,14.2194,0.253,10229543,29,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 04:00:00,,19.282,,18.426,,14.329,,14.2194,,0.253
DOW04055002,2015-09-01,04:30:00,2015-09-01 04:30:00,19.187,9727221,30,18.236,14.3262,14.221,0.243,10229543,30,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 04:30:00,,19.187,,18.236,,14.3262,,14.221,,0.243
DOW04055002,2015-09-01,05:00:00,2015-09-01 05:00:00,19.187,9727221,31,18.14,14.3286,14.223,0.244,10229543,31,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 05:00:00,,19.187,,18.14,,14.3286,,14.223,,0.244
DOW04055002,2015-09-01,05:30:00,2015-09-01 05:30:00,19.092,9727221,32,18.045,14.3303,14.2227,0.249,10229543,32,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 05:30:00,,19.092,,18.045,,14.3303,,14.2227,,0.249
DOW04055002,2015-09-01,06:00:00,2015-09-01 06:00:00,19.092,9727221,33,17.95,14.3373,14.227,0.255,10229543,33,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 06:00:00,,19.092,,17.95,,14.3373,,14.227,,0.255
DOW04055002,2015-09-01,06:30:00,2015-09-01 06:30:00,18.996,9727221,34,17.76,14.339,14.231,0.25,10229543,34,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 06:30:00,,18.996,,17.76,,14.339,,14.231,,0.25
DOW04055002,2015-09-01,07:00:00,2015-09-01 07:00:00,18.996,9727221,35,17.665,14.3413,14.233,0.25,10229543,35,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 07:00:00,,18.996,,17.665,,14.3413,,14.233,,0.25
DOW04055002,2015-09-01,07:30:00,2015-09-01 07:30:00,18.901,9727221,36,17.57,14.3454,14.2395,0.245,10229543,36,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 07:30:00,,18.901,,17.57,,14.3454,,14.2395,,0.245
DOW04055002,2015-09-01,08:00:00,2015-09-01 08:00:00,18.901,9727221,37,17.57,14.35,14.2395,0.255,10229543,37,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 08:00:00,,18.901,,17.57,,14.35,,14.2395,,0.255
DOW04055002,2015-09-01,08:30:00,2015-09-01 08:30:00,18.806,9727221,38,17.76,14.3518,14.2449,0.247,10229543,38,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 08:30:00,,18.806,,17.76,,14.3518,,14.2449,,0.247
DOW04055002,2015-09-01,09:00:00,2015-09-01 09:00:00,18.806,9727221,39,18.14,14.3518,14.244,0.249,10229543,39,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 09:00:00,,18.806,,18.14,,14.3518,,14.244,,0.249
DOW04055002,2015-09-01,09:30:00,2015-09-01 09:30:00,18.901,9727221,40,18.901,14.35,14.2421,0.249,10229543,40,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 09:30:00,,18.901,,18.901,,14.35,,14.2421,,0.249
DOW04055002,2015-09-01,10:00:00,2015-09-01 10:00:00,18.996,9727221,41,19.758,14.3505,14.243,0.248,10229543,41,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 10:00:00,,18.996,,19.758,,14.3505,,14.243,,0.248
DOW04055002,2015-09-01,10:30:00,2015-09-01 10:30:00,19.092,9727221,42,20.901,14.351,14.2402,0.256,10229543,42,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 10:30:00,,19.092,,20.901,,14.351,,14.2402,,0.256
DOW04055002,2015-09-01,11:00:00,2015-09-01 11:00:00,19.187,9727221,43,22.142,14.347,14.2404,0.246,10229543,43,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 11:00:00,,19.187,,22.142,,14.347,,14.2404,,0.246
DOW04055002,2015-09-01,11:30:00,2015-09-01 11:30:00,19.377,9727221,44,23.677,14.3457,14.237,0.251,10229543,44,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 11:30:00,,19.377,,23.677,,14.3457,,14.237,,0.251
DOW04055002,2015-09-01,12:00:00,2015-09-01 12:00:00,19.567,9727221,45,25.222,14.3374,14.234,0.239,10229543,45,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 12:00:00,,19.567,,25.222,,14.3374,,14.234,,0.239
DOW04055002,2015-09-01,12:30:00,2015-09-01 12:30:00,19.758,9727221,46,26.195,14.3293,14.2285,0.233,10229543,46,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 12:30:00,,19.758,,26.195,,14.3293,,14.2285,,0.233
DOW04055002,2015-09-01,13:00:00,2015-09-01 13:00:00,19.853,9727221,47,26.977,14.3252,14.2224,0.238,10229543,47,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 13:00:00,,19.853,,26.977,,14.3252,,14.2224,,0.238
DOW04055002,2015-09-01,13:30:00,2015-09-01 13:30:00,19.948,9727221,48,28.357,14.3233,14.2212,0.236,10229543,48,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 13:30:00,,19.948,,28.357,,14.3233,,14.2212,,0.236
DOW04055002,2015-09-01,14:00:00,2015-09-01 14:00:00,20.234,9727221,49,31.166,14.3203,14.2217,0.228,10229543,49,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 14:00:00,,20.234,,31.166,,14.3203,,14.2217,,0.228
DOW04055002,2015-09-01,14:30:00,2015-09-01 14:30:00,20.519,9727221,50,31.064,14.3149,14.2211,0.217,10229543,50,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 14:30:00,,20.519,,31.064,,14.3149,,14.2211,,0.217
DOW04055002,2015-09-01,15:00:00,2015-09-01 15:00:00,20.519,9727221,51,28.456,14.3126,14.2146,0.227,10229543,51,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 15:00:00,,20.519,,28.456,,14.3126,,14.2146,,0.227
DOW04055002,2015-09-01,15:30:00,2015-09-01 15:30:00,20.519,9727221,52,26.488,14.3104,14.2088,0.235,10229543,52,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 15:30:00,,20.519,,26.488,,14.3104,,14.2088,,0.235
DOW04055002,2015-09-01,16:00:00,2015-09-01 16:00:00,20.519,9727221,53,26.292,14.3058,14.2056,0.232,10229543,53,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 16:00:00,,20.519,,26.292,,14.3058,,14.2056,,0.232
DOW04055002,2015-09-01,16:30:00,2015-09-01 16:30:00,20.615,9727221,54,25.902,14.2994,14.204,0.221,10229543,54,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 16:30:00,,20.615,,25.902,,14.2994,,14.204,,0.221
DOW04055002,2015-09-01,17:00:00,2015-09-01 17:00:00,20.615,9727221,55,25.222,14.2971,14.1989,0.227,10229543,55,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 17:00:00,,20.615,,25.222,,14.2971,,14.1989,,0.227
DOW04055002,2015-09-01,17:30:00,2015-09-01 17:30:00,20.519,9727221,56,24.738,14.2965,14.2017,0.219,10229543,56,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 17:30:00,,20.519,,24.738,,14.2965,,14.2017,,0.219
DOW04055002,2015-09-01,18:00:00,2015-09-01 18:00:00,20.519,9727221,57,24.255,14.2988,14.2044,0.218,10229543,57,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 18:00:00,,20.519,,24.255,,14.2988,,14.2044,,0.218
DOW04055002,2015-09-01,18:30:00,2015-09-01 18:30:00,20.519,9727221,58,23.966,14.2965,14.2033,0.216,10229543,58,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 18:30:00,,20.519,,23.966,,14.2965,,14.2033,,0.216
DOW04055002,2015-09-01,19:00:00,2015-09-01 19:00:00,20.519,9727221,59,23.581,14.2965,14.204,0.214,10229543,59,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 19:00:00,,20.519,,23.581,,14.2965,,14.204,,0.214
DOW04055002,2015-09-01,19:30:00,2015-09-01 19:30:00,20.519,9727221,60,23.196,14.2988,14.2072,0.212,10229543,60,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 19:30:00,,20.519,,23.196,,14.2988,,14.2072,,0.212
DOW04055002,2015-09-01,20:00:00,2015-09-01 20:00:00,20.424,9727221,61,22.812,14.3006,14.208,0.214,10229543,61,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 20:00:00,,20.424,,22.812,,14.3006,,14.208,,0.214
DOW04055002,2015-09-01,20:30:00,2015-09-01 20:30:00,20.424,9727221,62,22.429,14.3006,14.2112,0.206,10229543,62,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 20:30:00,,20.424,,22.429,,14.3006,,14.2112,,0.206
DOW04055002,2015-09-01,21:00:00,2015-09-01 21:00:00,20.329,9727221,63,22.142,14.3048,14.2124,0.214,10229543,63,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 21:00:00,,20.329,,22.142,,14.3048,,14.2124,,0.214
DOW04055002,2015-09-01,21:30:00,2015-09-01 21:30:00,20.329,9727221,64,21.951,14.3071,14.214,0.215,10229543,64,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 21:30:00,,20.329,,21.951,,14.3071,,14.214,,0.215
DOW04055002,2015-09-01,22:00:00,2015-09-01 22:00:00,20.329,9727221,65,21.664,14.3071,14.2176,0.207,10229543,65,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 22:00:00,,20.329,,21.664,,14.3071,,14.2176,,0.207
DOW04055002,2015-09-01,22:30:00,2015-09-01 22:30:00,20.234,9727221,66,21.473,14.3065,14.2169,0.207,10229543,66,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 22:30:00,,20.234,,21.473,,14.3065,,14.2169,,0.207
DOW04055002,2015-09-01,23:00:00,2015-09-01 23:00:00,20.234,9727221,67,21.091,14.3088,14.2201,0.205,10229543,67,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 23:00:00,,20.234,,21.091,,14.3088,,14.2201,,0.205
DOW04055002,2015-09-01,23:30:00,2015-09-01 23:30:00,20.138,9727221,68,20.805,14.3129,14.2212,0.212,10229543,68,,P,P,P,P,P,9,1,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-01 23:30:00,,20.138,,20.805,,14.3129,,14.2212,,0.212
DOW04055002,2015-09-02,00:00:00,2015-09-02 00:00:00,20.138,9727221,69,20.519,14.3152,14.2225,0.214,10229543,69,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 00:00:00,,20.138,,20.519,,14.3152,,14.2225,,0.214
DOW04055002,2015-09-02,00:30:00,2015-09-02 00:30:00,20.043,9727221,70,20.234,14.3125,14.2214,0.21,10229543,70,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 00:30:00,,20.043,,20.234,,14.3125,,14.2214,,0.21
DOW04055002,2015-09-02,01:00:00,2015-09-02 01:00:00,19.948,9727221,71,20.043,14.3142,14.2231,0.21,10229543,71,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 01:00:00,,19.948,,20.043,,14.3142,,14.2231,,0.21
DOW04055002,2015-09-02,01:30:00,2015-09-02 01:30:00,19.853,9727221,72,19.758,14.3113,14.222,0.206,10229543,72,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 01:30:00,,19.853,,19.758,,14.3113,,14.222,,0.206
DOW04055002,2015-09-02,02:00:00,2015-09-02 02:00:00,19.758,9727221,73,19.567,14.3109,14.2189,0.212,10229543,73,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 02:00:00,,19.758,,19.567,,14.3109,,14.2189,,0.212
DOW04055002,2015-09-02,02:30:00,2015-09-02 02:30:00,19.758,9727221,74,19.377,14.3109,14.2182,0.214,10229543,74,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 02:30:00,,19.758,,19.377,,14.3109,,14.2182,,0.214
DOW04055002,2015-09-02,03:00:00,2015-09-02 03:00:00,19.662,9727221,75,19.282,14.308,14.2202,0.203,10229543,75,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 03:00:00,,19.662,,19.282,,14.308,,14.2202,,0.203
DOW04055002,2015-09-02,03:30:00,2015-09-02 03:30:00,19.662,9727221,76,19.282,14.3103,14.2202,0.208,10229543,76,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 03:30:00,,19.662,,19.282,,14.3103,,14.2202,,0.208
DOW04055002,2015-09-02,04:00:00,2015-09-02 04:00:00,19.662,9727221,77,19.282,14.308,14.2202,0.203,10229543,77,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 04:00:00,,19.662,,19.282,,14.308,,14.2202,,0.203
DOW04055002,2015-09-02,04:30:00,2015-09-02 04:30:00,19.567,9727221,78,19.187,14.3099,14.2223,0.202,10229543,78,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 04:30:00,,19.567,,19.187,,14.3099,,14.2223,,0.202
DOW04055002,2015-09-02,05:00:00,2015-09-02 05:00:00,19.567,9727221,79,19.092,14.3075,14.2218,0.198,10229543,79,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 05:00:00,,19.567,,19.092,,14.3075,,14.2218,,0.198
DOW04055002,2015-09-02,05:30:00,2015-09-02 05:30:00,19.472,9727221,80,18.901,14.3093,14.2211,0.204,10229543,80,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 05:30:00,,19.472,,18.901,,14.3093,,14.2211,,0.204
DOW04055002,2015-09-02,06:00:00,2015-09-02 06:00:00,19.472,9727221,81,18.806,14.3116,14.2208,0.21,10229543,81,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 06:00:00,,19.472,,18.806,,14.3116,,14.2208,,0.21
DOW04055002,2015-09-02,06:30:00,2015-09-02 06:30:00,19.377,9727221,82,18.711,14.3133,14.2228,0.209,10229543,82,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 06:30:00,,19.377,,18.711,,14.3133,,14.2228,,0.209
DOW04055002,2015-09-02,07:00:00,2015-09-02 07:00:00,19.377,9727221,83,18.616,14.318,14.227,0.21,10229543,83,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 07:00:00,,19.377,,18.616,,14.318,,14.227,,0.21
DOW04055002,2015-09-02,07:30:00,2015-09-02 07:30:00,19.282,9727221,84,18.521,14.322,14.2337,0.204,10229543,84,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 07:30:00,,19.282,,18.521,,14.322,,14.2337,,0.204
DOW04055002,2015-09-02,08:00:00,2015-09-02 08:00:00,19.282,9727221,85,18.521,14.3244,14.236,0.204,10229543,85,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 08:00:00,,19.282,,18.521,,14.3244,,14.236,,0.204
DOW04055002,2015-09-02,08:30:00,2015-09-02 08:30:00,19.282,9727221,86,18.711,14.3244,14.2391,0.197,10229543,86,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 08:30:00,,19.282,,18.711,,14.3244,,14.2391,,0.197
DOW04055002,2015-09-02,09:00:00,2015-09-02 09:00:00,19.282,9727221,87,19.092,14.3267,14.2382,0.204,10229543,87,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 09:00:00,,19.282,,19.092,,14.3267,,14.2382,,0.204
DOW04055002,2015-09-02,09:30:00,2015-09-02 09:30:00,19.377,9727221,88,19.662,14.3203,14.2333,0.201,10229543,88,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 09:30:00,,19.377,,19.662,,14.3203,,14.2333,,0.201
DOW04055002,2015-09-02,10:00:00,2015-09-02 10:00:00,19.472,9727221,89,20.519,14.3209,14.2295,0.211,10229543,89,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 10:00:00,,19.472,,20.519,,14.3209,,14.2295,,0.211
DOW04055002,2015-09-02,10:30:00,2015-09-02 10:30:00,19.567,9727221,90,21.569,14.3167,14.2312,0.197,10229543,90,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 10:30:00,,19.567,,21.569,,14.3167,,14.2312,,0.197
DOW04055002,2015-09-02,11:00:00,2015-09-02 11:00:00,19.758,9727221,91,22.812,14.3155,14.2266,0.205,10229543,91,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 11:00:00,,19.758,,22.812,,14.3155,,14.2266,,0.205
DOW04055002,2015-09-02,11:30:00,2015-09-02 11:30:00,19.948,9727221,92,24.255,14.3119,14.2254,0.2,10229543,92,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 11:30:00,,19.948,,24.255,,14.3119,,14.2254,,0.2
DOW04055002,2015-09-02,12:00:00,2015-09-02 12:00:00,20.138,9727221,93,25.319,14.3059,14.225,0.187,10229543,93,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 12:00:00,,20.138,,25.319,,14.3059,,14.225,,0.187
DOW04055002,2015-09-02,12:30:00,2015-09-02 12:30:00,20.329,9727221,94,26.292,14.3001,14.215,0.197,10229543,94,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 12:30:00,,20.329,,26.292,,14.3001,,14.215,,0.197
DOW04055002,2015-09-02,13:00:00,2015-09-02 13:00:00,20.424,9727221,95,27.272,14.2938,14.212,0.189,10229543,95,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 13:00:00,,20.424,,27.272,,14.2938,,14.212,,0.189
DOW04055002,2015-09-02,13:30:00,2015-09-02 13:30:00,20.615,9727221,96,30.457,14.2901,14.2115,0.182,10229543,96,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 13:30:00,,20.615,,30.457,,14.2901,,14.2115,,0.182
DOW04055002,2015-09-02,14:00:00,2015-09-02 14:00:00,20.996,9727221,97,33.014,14.2853,14.2111,0.172,10229543,97,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 14:00:00,,20.996,,33.014,,14.2853,,14.2111,,0.172
DOW04055002,2015-09-02,14:30:00,2015-09-02 14:30:00,21.187,9727221,98,31.676,14.2794,14.2028,0.177,10229543,98,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 14:30:00,,21.187,,31.676,,14.2794,,14.2028,,0.177
DOW04055002,2015-09-02,15:00:00,2015-09-02 15:00:00,21.187,9727221,99,29.252,14.2726,14.1947,0.18,10229543,99,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 15:00:00,,21.187,,29.252,,14.2726,,14.1947,,0.18
DOW04055002,2015-09-02,15:30:00,2015-09-02 15:30:00,21.187,9727221,100,27.961,14.2656,14.1845,0.187,10229543,100,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 15:30:00,,21.187,,27.961,,14.2656,,14.1845,,0.187
DOW04055002,2015-09-02,16:00:00,2015-09-02 16:00:00,21.187,9727221,101,27.567,14.2587,14.1805,0.181,10229543,101,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 16:00:00,,21.187,,27.567,,14.2587,,14.1805,,0.181
DOW04055002,2015-09-02,16:30:00,2015-09-02 16:30:00,21.187,9727221,102,27.075,14.2518,14.1785,0.17,10229543,102,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 16:30:00,,21.187,,27.075,,14.2518,,14.1785,,0.17
DOW04055002,2015-09-02,17:00:00,2015-09-02 17:00:00,21.187,9727221,103,26.292,14.2472,14.1729,0.172,10229543,103,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 17:00:00,,21.187,,26.292,,14.2472,,14.1729,,0.172
DOW04055002,2015-09-02,17:30:00,2015-09-02 17:30:00,21.091,9727221,104,25.513,14.2421,14.1698,0.167,10229543,104,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 17:30:00,,21.091,,25.513,,14.2421,,14.1698,,0.167
DOW04055002,2015-09-02,18:00:00,2015-09-02 18:00:00,21.091,9727221,105,24.738,14.2421,14.1666,0.175,10229543,105,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 18:00:00,,21.091,,24.738,,14.2421,,14.1666,,0.175
DOW04055002,2015-09-02,18:30:00,2015-09-02 18:30:00,20.996,9727221,106,24.062,14.2439,14.1709,0.169,10229543,106,,P,P,P,P,P,9,2,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2015-09-02 18:30:00,,20.996,,24.062,,14.2439,,14.1709,,0.169
